mark,year,mileage,fuel,price
14,2010,103855,2,10600
14,2011,236500,3,15900
14,2014,246060,3,15900
14,2014,182000,2,24700
14,2014,75877,2,24500
14,2009,210000,0,13500
14,2009,168000,2,13550
14,2012,80000,2,24999
14,2009,168000,2,17999
14,2015,54408,2,38500
14,2015,51182,2,35900
14,2020,23592,2,57900
14,2019,43357,2,47900
14,2019,53000,2,51199
14,2017,69354,2,44000
14,2016,84000,2,35900
14,2019,25400,2,43500
14,2021,5,2,65200
14,2014,99840,2,23900
14,2014,142000,2,22700
14,2015,107514,2,39900
14,2018,44284,2,42200
14,2014,155000,2,29900
14,2019,23000,2,48900
14,2019,10100,2,46900
14,2021,5,2,64000
14,2019,128000,2,39900
14,2018,27598,2,46500
14,2018,70000,2,37000
14,2016,130000,2,39999
14,2022,5,2,66990
14,2020,26861,2,56400
14,2019,18963,2,52500
14,2017,48663,2,42900
14,2018,22087,2,55900
14,2017,55472,0,57000
14,2019,52239,2,45900
14,2017,48206,2,51000
14,2021,5,2,72600
14,2021,1,2,73435
14,2018,31000,2,42600
14,2016,65770,2,31900
14,2018,41500,2,53500
14,2016,98000,2,42900
14,2016,53000,2,37500
14,2020,20000,2,53900
14,2016,52000,2,35800
14,2013,111088,2,40500
14,2013,62028,2,38500
14,2012,51369,2,38500
14,2014,52000,2,35999
14,2013,66796,2,36900
14,2012,53706,2,32500
14,2014,116363,2,38900
14,2014,63000,2,38900
14,2015,128800,3,36900
14,2015,72000,2,41900
14,2012,183000,3,30500
14,2015,193000,3,32990
14,2013,96000,2,35500
14,2015,101000,2,43900
14,2013,78697,2,35500
14,2019,50326,2,67900
14,2012,75000,2,36999
14,2016,176638,3,35000
14,2013,161000,3,41900
14,2012,101436,2,35000
14,2014,165000,2,39900
14,2016,116717,3,36500
14,2014,159000,3,38900
14,2014,190900,3,35900
14,2014,98800,2,39900
14,2016,239287,3,37900
14,2016,60230,3,38900
14,2012,248500,3,24500
14,2016,95000,3,51900
14,2014,169200,2,33400
14,2015,197000,3,31990
14,2012,67800,2,36500
14,2012,170158,3,30900
14,2013,240244,3,27500
14,2014,117000,3,28900
14,2012,173122,3,34900
14,2013,159632,2,34900
14,2014,107000,2,39900
14,2014,279354,3,23900
14,2016,81325,2,40000
14,2012,232000,2,33400
14,2014,149999,2,34999
14,2015,52715,2,41500
14,2015,213000,2,34900
14,2012,155000,3,29900
14,2013,120000,2,33800
14,2012,119000,2,31500
14,2012,103000,3,28900
14,2016,137000,3,35400
14,2014,124274,2,33450
14,2012,132000,2,29999
14,2015,163000,3,37000
14,2012,130000,2,41900
14,2014,175000,3,33900
14,2017,149015,3,38000
14,2020,52300,2,67900
14,2021,1,2,82212
14,2019,68758,2,66500
14,2019,61316,2,68900
14,2017,81805,2,47900
14,2017,22300,2,57900
14,2021,14850,2,68000
14,2021,14761,2,67000
14,2021,14925,2,78000
14,2021,13842,2,73000
14,2019,28500,2,45900
14,2020,22200,2,104900
14,2019,40166,2,63900
14,2021,10000,2,92000
14,2019,23000,2,56900
14,2019,61513,2,59900
14,2019,50815,2,61900
14,2017,96137,2,49000
14,2021,14058,2,68000
14,2022,5,2,78700
14,2018,91000,3,51900
14,2020,20848,2,64900
14,2018,37700,2,44000
14,2021,10,2,87700
14,2020,27000,2,69990
14,2018,56010,2,58900
14,2017,68000,3,51000
14,2020,33019,2,74500
14,2021,5,2,92100
14,2022,0,2,102400
14,2022,10,2,102500
14,2022,10,2,82900
14,2017,92500,2,51900
14,2019,34519,2,58000
14,2019,23415,2,87900
14,2019,37830,2,60000
14,2021,7600,2,78500
14,2019,40500,2,59800
14,2018,57450,2,52900
14,2019,46000,2,62900
14,2020,41217,2,88900
14,2022,7,2,93900
14,2021,11,2,88000
14,2021,5,2,86600
14,2019,34574,2,60000
14,2021,14801,2,78000
14,2017,77029,2,46500
14,2021,9020,2,68900
14,2020,12000,2,74900
14,2017,146566,3,54900
14,2020,21279,2,68900
14,2021,10,2,98600
14,2019,52300,2,61990
14,2018,70000,2,51900
14,2020,25000,2,66990
14,2022,5,2,89600
14,2020,17000,2,59300
14,2019,27360,2,62900
14,2022,5,2,82500
14,2021,5,2,92100
14,2017,78500,2,64950
14,2021,1,2,83900
14,2017,64478,2,62700
14,2019,20436,2,61500
14,2021,1,2,76600
14,2019,38000,2,51900
14,2018,92818,3,76260
14,2018,67000,2,57777
14,2019,54975,2,59990
14,2021,1,2,78500
14,2020,24900,2,88900
14,2019,51560,2,57900
14,2021,5,2,77760
14,2017,73076,2,48400
14,2018,54000,2,53900
14,2021,13775,2,78000
14,2020,60600,3,99900
14,2019,89101,2,57900
14,2020,13600,2,89900
14,2020,17000,2,71900
14,2019,109740,2,61900
14,2020,25000,2,66990
14,2021,5,2,74200
14,2020,36200,2,59900
14,2021,1,2,76600
14,2011,120000,2,23900
14,2010,156000,2,21999
14,2011,175857,2,22000
14,2009,187000,3,14999
14,2008,214000,2,15900
14,2008,174744,0,19000
14,2010,109045,2,17900
14,2008,175000,2,16900
14,2009,177156,2,19000
14,2009,139000,2,18900
14,2009,100000,2,19990
14,2009,111900,2,18500
14,2011,151600,2,19600
14,2007,186358,3,11800
14,2011,131000,2,20999
14,2010,92000,2,24999
14,2008,224342,3,19900
14,2008,110000,2,18900
14,2009,210554,2,15900
14,2009,206058,0,18700
14,2007,166900,2,17900
14,2011,144000,2,25600
14,2007,117500,2,21700
14,2009,130100,2,17200
14,2008,142341,2,18500
14,2011,145430,2,25700
14,2010,150000,2,20999
14,2009,181200,2,18400
14,2010,111985,2,25000
14,2011,76000,2,20000
14,2007,240000,3,12500
14,2011,87237,2,22700
14,2009,189000,0,18300
14,2008,174000,2,19999
14,2010,226000,2,18900
14,2009,193000,0,19900
14,2012,236000,3,18500
14,2009,204000,3,9900
14,2011,128000,2,22900
14,2009,141100,2,13900
14,2007,199000,3,15900
14,2011,200000,3,18990
14,2011,102000,2,20900
14,2008,133000,2,16900
14,2009,70700,0,21900
14,2009,229000,3,15900
14,2010,180000,2,20500
14,2007,160000,2,15900
14,2009,186000,2,16900
14,2010,206000,2,19900
14,2010,152400,3,16900
14,2011,200000,3,19700
14,2011,133500,2,23300
14,2008,109000,0,18700
14,2011,102000,2,22500
14,2011,220911,0,19200
14,2009,195552,3,16999
14,2010,217200,3,16900
14,2009,143000,2,17500
14,2011,207200,3,21900
14,2012,111381,2,25750
14,2008,234000,2,14900
14,2008,111000,3,16900
14,2012,84094,2,27900
14,2009,179979,2,17700
14,2013,130788,3,41500
14,2016,40940,2,49900
14,2013,150000,3,41900
14,2018,161468,3,65499
14,2012,144000,2,40900
14,2011,174000,3,34900
14,2012,188000,2,38200
14,2012,176800,3,47900
14,2016,82100,3,49999
14,2015,215500,3,42999
14,2013,245534,3,35500
14,2012,128000,2,45900
14,2015,231200,3,38900
14,2018,21000,3,55000
14,2012,225000,3,32900
14,2013,313809,3,24500
14,2012,115200,2,47500
14,2011,243000,3,28000
14,2012,108481,3,38900
14,2012,97170,3,44900
14,2012,263000,3,32000
14,2017,108000,3,67900
14,2017,90000,3,64899
14,2013,128608,3,33900
14,2012,166000,3,36300
14,2012,186000,3,38900
14,2015,184000,3,47900
14,2012,227000,3,33999
14,2012,192000,3,42900
14,2014,183000,3,43900
14,2017,185000,3,46000
14,2018,86728,3,67900
14,2013,192000,0,44500
14,2011,146743,3,25999
14,2015,240166,3,36000
14,2012,130000,3,37700
14,2012,153000,3,41900
14,2011,245000,3,31600
14,2017,253662,3,44300
14,2012,119000,2,44900
14,2012,170000,3,36900
14,2017,136691,3,69900
14,2015,198000,3,45900
14,2012,180852,3,33900
14,2016,147000,3,42900
14,2012,117000,2,39900
14,2012,142000,3,37900
14,2013,231000,3,36900
14,2012,169000,2,44900
14,2013,81379,2,44700
14,2016,152000,3,56999
14,2014,104115,2,41500
14,2012,215000,3,36900
14,2013,179000,2,38900
14,2012,109000,2,28950
14,2012,196521,0,28900
14,2011,108600,2,29900
14,2012,220000,3,23900
14,2014,84000,2,43900
14,2014,157000,2,33700
14,2016,82340,2,59900
14,2014,104000,2,34800
14,2012,168000,0,32900
14,2015,112707,3,26800
14,2012,240000,2,26000
14,2012,129000,2,29900
14,2012,50000,2,20900
14,2015,135000,3,29890
14,2012,163015,3,27900
14,2013,164123,3,26999
14,2014,152000,3,33900
14,2014,158300,2,34900
14,2016,119000,3,36900
14,2011,162000,2,26800
14,2013,222900,3,25900
14,2016,21550,3,38900
14,2019,76055,2,54501
14,2011,155000,2,25950
14,2015,179870,3,34900
14,2012,44000,2,32500
14,2014,248213,3,24900
14,2017,26980,2,56000
14,2012,156000,2,30900
14,2012,173000,2,26000
14,2015,57000,2,38888
14,2011,151000,2,27900
14,2010,116100,3,24900
14,2011,121738,2,29900
14,2011,279168,3,24900
14,2011,128285,2,29999
14,2015,82689,2,48900
14,2011,90000,2,29300
14,2013,269000,3,44700
14,2010,212000,2,41500
14,2012,190000,3,38900
14,2014,48839,3,60500
14,2014,43663,2,62900
14,2012,82920,2,52900
14,2012,124050,3,50500
14,2012,170000,2,41900
14,2012,174100,3,43900
14,2013,173000,2,44900
14,2012,206029,3,43800
14,2014,97000,2,54900
14,2011,167389,3,45700
14,2013,138235,2,55900
14,2012,105264,2,48000
14,2011,90985,3,41500
14,2012,99201,2,45900
14,2013,86690,2,49900
14,2011,186845,3,44900
14,2012,127549,2,51900
14,2014,182875,3,49900
14,2014,86502,3,57999
14,2014,93447,2,48900
14,2014,93447,2,48900
14,2011,165000,3,37700
14,2014,101738,3,51999
14,2010,160059,3,40000
14,2010,206000,3,35900
14,2010,85510,2,45000
14,2011,190000,3,27900
14,2014,102000,2,48900
14,2013,148000,3,45900
14,2011,144239,2,46900
14,2012,162050,3,39900
14,2014,101000,2,56900
14,2015,97000,3,59900
14,2014,66000,2,54500
14,2014,190000,3,44900
14,2013,141590,3,50700
14,2010,176762,3,43000
14,2012,104288,2,48000
14,2011,153216,3,49900
14,2013,102193,2,50000
14,2011,181000,3,41900
14,2013,162438,3,45800
14,2011,189432,3,39700
14,2013,199000,3,44900
14,2011,111700,2,42000
14,2013,208200,3,43900
14,2010,200000,3,38500
14,2010,132000,3,38900
14,2014,118000,2,50950
14,2014,132054,3,50900
14,2011,128848,2,42900
14,2014,125000,2,56900
14,2013,169000,2,47900
14,2013,107430,2,51000
14,2013,84000,2,42900
14,2014,88266,2,62500
14,2013,114000,3,57900
14,2011,189000,3,37500
14,2013,117231,2,51900
14,2013,175000,3,43800
14,2012,68234,2,44900
14,2010,219000,3,38900
14,2011,140222,3,39400
14,2013,100000,2,51500
14,2010,209000,3,31900
14,2010,169000,2,40900
14,2014,127500,3,52899
14,2013,117000,2,46800
14,2013,147000,3,48900
14,2012,200000,3,45999
14,2013,112002,0,63000
14,2011,163187,3,39900
14,2015,101900,2,54900
14,2013,148000,2,44444
14,2011,168000,3,43800
14,2013,110000,2,48500
14,2010,97900,2,43999
14,2013,238400,3,46400
14,2015,87626,3,69000
14,2012,193000,2,45800
14,2013,119997,0,46000
14,2015,180100,3,48900
14,2011,265000,3,36500
14,2015,133000,2,55900
14,2015,61000,2,67900
14,2011,177000,3,35900
14,2014,199000,3,51900
14,2013,148123,2,49700
14,2013,150000,2,50950
14,2014,108000,2,55900
14,2015,91000,2,57700
14,2012,157900,2,41500
14,2015,64246,2,55999
14,2013,101000,2,47900
14,2014,180000,3,54900
14,2013,147000,3,52900
14,2012,92000,3,44900
14,2014,112504,0,52900
14,2010,171000,2,39800
14,2010,142352,2,43900
14,2012,190000,3,39900
14,2011,176550,0,42000
14,2012,105000,2,42900
14,2012,193060,3,42900
14,2012,110738,2,44900
14,2013,122149,2,53000
14,2010,90786,2,47500
14,2013,174000,3,50900
14,2013,160000,2,46900
14,2014,137000,3,57900
14,2010,113016,0,41000
14,2010,183000,3,45600
14,2012,154000,2,46900
14,2012,190000,3,44900
14,2013,189000,3,47900
14,2011,196000,3,41799
14,2013,89500,3,49900
14,2013,162000,3,44900
14,2010,193000,3,36900
14,2014,128347,2,55900
14,2011,128200,2,45800
14,2010,171000,2,41900
14,2014,76000,2,55900
14,2015,62000,2,62900
14,2014,118000,2,54900
14,2010,267000,3,35900
14,2015,79900,2,58800
14,2010,133844,2,40000
14,2010,208000,0,41700
14,2010,136000,2,40900
14,2013,227000,3,39900
14,2013,139335,0,50900
14,2012,134763,2,44000
14,2014,116000,2,49900
14,2011,270000,3,34900
14,2016,161000,3,53800
14,2013,148000,3,43900
14,2014,355307,3,44900
14,2010,99000,2,43450
14,2010,181200,0,38900
14,2011,202000,3,37900
14,2012,81000,3,44700
14,2010,183000,3,39900
14,2013,198000,3,49900
14,2014,159000,2,57900
14,2013,237000,3,48900
14,2014,140000,2,54500
14,2011,129000,2,48999
14,2010,253668,3,35500
14,2014,178000,3,48800
14,2015,169000,3,56900
14,2010,150000,3,39900
14,2010,175000,2,40900
14,2011,137000,3,42900
14,2015,90000,2,54900
14,2014,75600,3,48900
14,2012,230876,3,35400
14,2015,170000,3,54900
14,2010,165000,2,42500
14,2010,72000,2,44900
14,2010,265412,3,26000
14,2011,207156,3,42800
14,2014,197521,3,46900
14,2010,146000,2,42900
14,2018,24000,2,89900
14,2022,10,5,174900
14,2019,13360,2,91000
14,2018,97135,2,89850
14,2019,6797,2,76900
14,2021,1,2,88800
14,2022,4,4,112500
14,2022,5,2,114990
14,2021,10372,2,83900
14,2018,51000,2,61900
14,2019,28750,2,79900
14,2022,5,2,136000
14,2022,10,4,126900
14,2022,10,4,125500
14,2020,9170,5,132900
14,2018,67000,3,66500
14,2020,13700,5,179900
14,2021,1,2,88300
14,2019,30567,2,69900
14,2021,10,4,116900
14,2022,4,5,144990
14,2021,5,2,89000
14,2022,5,2,92000
14,2022,5,2,85800
14,2021,1,2,90300
14,2021,5,2,85900
14,2021,1,2,71900
14,2022,1,2,118845
14,2021,1,2,71900
14,2021,14000,2,81000
14,2018,55380,2,82410
14,2021,1,2,113500
14,2021,5,2,112000
14,2022,5,2,118700
14,2022,5,2,112700
14,2021,5,2,74900
14,2022,10,2,131500
14,2019,12246,5,121900
14,2018,28394,2,92000
14,2022,5,2,117800
14,2019,54000,2,69900
14,2021,1,2,182400
14,2019,47000,3,91900
14,2022,7,5,155200
14,2019,52000,2,71500
14,2019,24000,3,75900
14,2020,2580,5,119900
14,2016,97300,3,104500
14,2013,88091,2,59900
14,2016,116000,3,74800
14,2016,80102,2,76900
14,2016,82917,2,78500
14,2019,71979,2,124900
14,2017,82698,3,90900
14,2019,33898,3,122900
14,2022,10,2,106500
14,2016,76826,2,75500
14,2016,64565,3,79900
14,2016,98000,3,74900
14,2019,57500,2,128900
14,2017,53096,3,82000
14,2019,116000,3,86800
14,2020,13167,2,135000
14,2022,1,4,178500
14,2022,5,2,140700
14,2017,127000,3,74800
14,2022,10,2,128700
14,2017,68718,2,81900
14,2012,152000,2,44444
14,2021,10,2,130600
14,2022,10,4,178900
14,2022,10,2,118900
14,2021,10,2,118800
14,2019,27162,2,95000
14,2017,154000,3,77999
14,2016,53415,2,79900
14,2017,137000,3,74999
14,2017,90853,3,85900
14,2018,63100,3,92900
14,2017,100000,2,99494
14,2016,33432,2,79000
14,2016,28000,3,71900
14,2021,10,2,125500
14,2019,33129,2,96000
14,2022,10,2,154154
14,2016,58000,2,79900
14,2016,99800,3,73400
14,2015,119360,3,72000
14,2021,1,2,112800
14,2021,1,4,165100
14,2022,5,2,145799
14,2013,160000,2,46500
14,2021,5,2,124300
14,2012,115000,2,49900
14,2018,126000,2,92900
14,2021,1,4,157500
14,2021,1,2,131200
14,2017,42000,2,73900
14,2017,128593,3,79990
14,2019,80531,2,112500
14,2016,60375,2,89500
14,2016,99835,3,93900
14,2016,143408,3,78500
14,2017,59727,3,83900
14,2017,80806,2,81500
14,2017,39335,2,77500
14,2016,86056,3,79900
14,2016,93030,2,75600
14,2016,197000,3,67500
14,2016,168200,2,68000
14,2016,109000,3,81000
14,2019,31000,2,93900
14,2017,27014,2,84000
14,2018,73052,3,97900
14,2017,129000,3,85800
14,2018,32131,2,99900
14,2018,138000,2,76999
14,2017,44230,2,81900
14,2017,33000,2,74000
14,2018,40986,3,101900
14,2016,122000,3,68500
14,2018,62000,2,69500
14,2016,75955,3,74900
14,2016,106000,3,74900
14,2019,34000,2,81311
14,2019,45856,2,120495
14,2016,140000,2,68500
14,2016,53000,3,82000
14,2018,19300,2,87500
14,2015,28000,2,82900
14,2018,53451,2,92000
14,2018,57235,2,82900
14,2017,134369,3,99900
14,2016,135000,3,63700
14,2018,19300,2,87500
14,2018,46985,2,122500
14,2016,48000,2,82900
14,2017,91973,2,71900
14,2020,12500,2,148784
14,2017,54500,2,76000
14,2017,111000,3,111794
14,2018,56000,3,125990
14,2016,164000,3,67700
14,2018,67413,2,89900
14,2018,147000,3,19600
14,2016,106671,2,76900
14,2017,55621,3,90500
14,2016,89900,3,89800
14,2016,87672,2,79900
14,2018,100000,3,120404
14,2016,97087,3,85000
14,2017,95502,3,80700
14,2015,150000,3,67800
14,2017,246300,2,74000
14,2017,110000,2,68990
14,2016,136000,3,83900
14,2017,94000,3,74900
14,2018,44400,3,84000
14,2016,160598,2,65999
14,2019,32000,2,117999
14,2018,77250,2,79900
14,2016,63000,2,81500
14,2020,39000,2,88000
14,2018,29000,2,81500
14,2017,111000,3,85900
14,2018,45855,3,87900
14,2021,10,2,186600
14,2022,5,2,114500
14,2021,5,2,81099
14,2022,5,2,114500
14,2022,4,4,152900
14,2022,5,2,117100
14,2022,5,2,113600
14,2022,5,2,113600
14,2021,8000,2,124999
14,2021,1,2,125800
14,2021,1,2,158900
14,2022,2334,2,99900
14,2007,192000,3,20900
14,2007,172000,2,22900
14,2006,151382,2,17999
14,2006,180000,2,18900
14,2007,234000,3,21000
14,2004,209000,3,12900
14,2008,247000,0,19900
14,2007,181826,2,23900
14,2006,249000,3,17800
14,2008,200000,2,19900
14,2008,121072,2,26800
14,2006,193476,2,19700
14,2005,291000,2,15500
14,2006,215471,2,18500
14,2005,159000,2,18900
14,2009,229000,2,24900
14,2007,197000,2,26900
14,2008,190000,2,20900
14,2005,138111,3,17900
14,2006,212000,2,17900
14,2007,254500,3,19300
14,2007,232534,0,21900
14,2005,200928,2,19400
14,2007,152000,2,23900
14,2007,193000,3,20000
15,2009,164000,3,17900
15,2007,204594,2,13999
15,2009,201000,3,12500
15,2008,248000,3,12700
15,2007,204201,3,14900
15,2008,176974,2,15900
15,2013,140221,2,43500
15,2014,123000,2,39900
15,2015,145000,3,54120
15,2013,220000,3,38900
15,2013,72000,2,38900
15,2013,188268,3,42900
15,2013,256116,2,31900
15,2013,93959,2,53900
15,2013,122000,3,41900
15,2018,39762,3,76000
15,2016,185800,2,43900
15,2016,110000,2,51900
15,2014,158138,3,46900
15,2016,160000,3,45900
15,2015,149000,3,56000
15,2014,138000,3,39900
15,2013,167417,2,39900
15,2013,233000,3,30900
15,2016,48452,2,41500
15,2016,91000,3,54900
15,2013,94033,2,59900
15,2016,101630,3,49900
15,2013,91145,2,39900
15,2015,115742,2,62900
15,2017,29000,3,48800
15,2013,143389,2,39900
15,2018,38973,2,61500
15,2014,137000,3,39900
15,2012,92000,2,43000
15,2012,186000,3,31700
15,2012,44815,2,53900
15,2016,120388,3,49900
15,2015,89000,2,44999
15,2015,171500,3,37900
15,2013,277724,3,21900
15,2017,113074,3,38000
15,2016,80000,3,36900
15,2013,123000,2,37500
15,2016,99000,2,57700
15,2018,189000,3,43800
15,2017,66053,2,66000
15,2017,65400,3,49900
15,2013,216000,3,26400
15,2017,69400,3,59900
15,2014,159553,3,33889
15,2012,111000,2,26900
15,2013,89319,2,39900
15,2012,170325,3,28002
15,2014,188000,3,32700
15,2013,120000,2,33900
15,2016,93000,3,48900
15,2016,82380,2,40999
15,2012,185371,2,29900
15,2014,143700,3,34900
15,2017,116970,3,45900
15,2014,200000,3,28800
15,2011,137365,3,29900
15,2016,194528,3,41000
15,2017,82766,2,47500
15,2017,68000,2,30900
15,2018,199000,3,44900
15,2013,180520,2,28000
15,2014,98571,2,38000
15,2013,146985,2,32900
15,2013,187000,3,35000
15,2018,188118,3,45900
15,2016,102137,3,39900
15,2018,144000,2,47970
15,2016,119900,3,52900
15,2012,168000,3,28800
15,2015,133700,3,46500
15,2015,196500,3,36800
15,2014,89000,2,31500
15,2013,149000,3,29900
15,2012,82000,2,47500
15,2017,187443,2,35400
15,2014,187227,3,30000
15,2013,220000,3,30900
15,2016,175000,2,45900
15,2014,150000,3,36999
15,2013,117825,2,36900
15,2018,95632,3,47900
15,2017,105263,3,42900
15,2013,169860,2,37500
15,2015,249000,3,35900
15,2015,136300,0,44800
15,2014,79234,2,47500
15,2015,150000,3,39800
15,2015,165000,3,34900
15,2015,202700,0,34500
15,2016,47100,3,48900
15,2015,44000,3,38700
15,2014,246351,3,28500
15,2012,154326,3,29900
15,2013,148000,3,34900
15,2012,260548,2,32900
15,2016,184340,3,48000
15,2016,79000,3,35500
15,2015,210522,3,31900
15,2012,228500,3,26900
15,2017,108203,3,39900
15,2012,261756,3,22500
15,2014,104040,2,35999
15,2013,275000,2,32000
15,2018,109000,3,71990
15,2014,100162,3,39900
15,2017,210000,3,34600
15,2017,245300,3,37900
15,2012,191000,2,34900
15,2014,168180,3,41900
15,2019,51314,2,69900
15,2021,10,2,102700
15,2018,61803,2,73900
15,2020,5500,4,119900
15,2021,6,3,98843
15,2018,142596,3,48900
15,2020,12000,4,122900
15,2018,87416,2,55900
15,2021,15061,2,87500
15,2021,3000,4,129900
15,2021,5,2,103693
15,2019,13000,2,86900
15,2021,10,2,89690
15,2021,1673,4,129900
15,2020,35953,2,79900
15,2021,11000,2,71900
15,2021,5,2,86718
15,2021,10,2,89490
15,2018,36600,2,66900
15,2020,43700,2,82900
15,2021,3750,2,122900
15,2020,31500,2,64900
15,2018,38360,3,73900
15,2019,120100,0,52800
15,2018,122685,3,76900
15,2021,6800,4,127900
15,2019,58000,2,65900
15,2020,47500,2,82900
15,2018,96723,2,73500
15,2020,18925,4,116889
15,2018,44997,2,69900
15,2018,110033,3,69000
15,2019,66699,2,61500
15,2021,5000,3,84500
15,2019,82000,2,102990
15,2021,8,2,87900
15,2021,10,2,86490
15,2020,3500,2,125000
15,2021,5,2,88173
15,2021,5,2,90598
15,2021,5,2,90598
15,2020,28363,2,69900
15,2021,5,2,98843
15,2021,20,2,67300
15,2019,76512,2,66900
15,2021,1500,4,129900
15,2021,7,2,85490
15,2019,82883,2,66900
15,2021,8,2,103990
15,2019,112970,2,69900
15,2021,1,2,89400
15,2021,9700,2,81900
15,2018,50000,2,26000
15,2018,64200,3,56990
15,2020,10692,2,125000
15,2021,10,3,101900
15,2009,193000,3,20400
15,2008,221700,2,10200
15,2009,196000,2,16900
15,2008,174000,3,18000
15,2007,158921,2,13600
15,2010,110000,2,25900
15,2009,196000,2,15600
15,2007,233000,3,14500
15,2011,170000,0,19999
15,2007,177240,3,8500
15,2010,221604,3,19500
15,2010,283000,3,20900
15,2008,277776,0,15000
15,2010,154000,2,20800
15,2009,185444,2,17800
15,2007,152371,2,14400
15,2007,170355,2,19908
15,2008,178000,2,14900
15,2007,201354,2,15900
15,2010,146253,2,21900
15,2007,170000,3,14900
15,2010,180000,2,17800
15,2009,121000,2,17600
15,2011,179000,2,21000
15,2009,154000,2,16900
15,2007,95000,2,18900
15,2009,194000,2,15700
15,2010,174000,2,19999
15,2008,219777,3,12200
15,2011,178300,3,21800
15,2012,142000,2,24900
15,2010,235000,3,19900
15,2009,174975,3,20000
15,2008,119000,2,16900
15,2010,199232,3,20999
15,2010,148300,2,19700
15,2008,136000,2,17800
15,2009,189216,3,17700
15,2009,111000,2,18900
15,2009,116410,2,19999
15,2010,151000,3,19900
15,2009,136000,2,18900
15,2009,119937,2,17900
15,2009,235000,3,13900
15,2007,121000,3,18900
15,2009,239000,3,16900
15,2011,151000,3,17900
15,2010,158000,2,22200
15,2009,163000,2,19900
15,2009,200150,2,20900
15,2009,167738,2,19900
15,2008,213000,2,16600
15,2007,138524,2,15600
15,2012,225524,3,41500
15,2015,98435,3,68000
15,2017,53730,2,87500
15,2016,64982,2,105700
15,2019,49000,2,68000
15,2015,98435,3,68000
15,2018,44264,2,111000
15,2012,185000,3,43900
15,2020,4000,2,96999
15,2019,74600,2,87900
15,2018,101000,3,95900
15,2018,82818,2,87000
15,2012,222000,3,41000
15,2017,42000,4,80500
15,2012,173000,3,47900
15,2017,196000,3,64900
15,2019,27480,2,83900
15,2016,179900,3,77700
15,2016,269000,3,51537
15,2015,115000,3,75400
15,2017,58500,4,83500
15,2019,86137,2,86900
15,2018,152000,3,71900
15,2019,58177,2,93000
15,2017,79415,3,84800
15,2012,260000,3,46900
15,2017,199321,3,69900
15,2017,24100,4,98800
15,2015,230000,3,59900
15,2015,82200,3,65900
15,2019,62504,2,83900
15,2016,150000,3,69700
15,2018,104397,3,70000
15,2017,256000,3,51300
15,2013,100317,2,24100
15,2011,82000,2,20500
15,2016,38592,2,38000
15,2015,79550,0,32000
15,2012,172000,0,13900
15,2013,109000,2,19950
15,2013,108580,2,21900
15,2014,29218,2,28000
15,2016,28587,2,37000
15,2016,142000,2,24500
15,2015,120000,2,29900
15,2014,60000,0,26000
15,2011,145000,2,17990
15,2018,235,2,38999
15,2021,10,2,47490
15,2020,19,2,38900
15,2019,49000,2,38900
15,2020,22300,0,38900
15,2021,10,2,46390
15,2017,69422,2,39500
15,2021,6850,2,37900
15,2019,20289,2,36900
15,2004,214589,0,5499
15,2005,146856,2,7900
15,2006,300000,2,5200
15,2009,109000,2,10900
15,2005,119745,2,3999
15,2008,114000,2,9999
15,2005,160000,2,7500
15,2006,128281,2,6100
15,2005,120000,2,8900
15,2004,191000,2,5999
15,2008,45319,2,8900
15,2005,125000,2,9400
15,2007,185000,2,7900
15,2004,205000,2,5800
15,2009,134000,2,20400
15,2021,5,2,126616
15,2009,215000,0,11200
15,2019,34000,2,75900
15,2020,20000,3,102900
15,2012,194000,3,18900
15,2012,198000,3,21900
15,2013,156000,2,37500
15,2008,156248,2,17900
15,2019,45000,2,105000
15,2010,134607,2,15990
15,2010,166000,2,18900
15,2008,203000,2,16900
15,2009,136500,2,18500
15,2013,160000,2,23333
15,2013,156000,2,37500
15,2011,124000,2,22999
15,2014,146000,2,32900
15,2013,189000,2,27000
15,2010,200000,2,18900
15,2009,126000,2,17900
15,2009,109100,2,39950
15,2012,117799,3,65900
15,2009,107000,3,46900
15,2011,162000,3,44900
15,2012,174200,3,61992
15,2011,218255,3,38800
15,2015,104200,3,84400
15,2017,72000,3,139900
15,2015,145000,3,92700
15,2021,5,4,240463
15,2016,99850,3,119000
15,2022,10,4,199900
15,2016,80000,3,129900
15,2017,56000,3,119900
15,2003,217000,0,15800
15,2002,204365,3,12500
15,2005,219200,2,19950
15,2006,244000,3,12800
15,2008,266000,3,22900
15,2003,245000,3,4900
15,2005,287675,3,13900
15,2007,157000,3,21900
15,2006,204700,3,18999
15,2005,147000,3,14800
15,2006,238000,3,23000
15,2005,215000,3,11500
15,2007,210000,0,30999
15,2007,172300,2,28750
15,2017,90517,2,48900
15,2020,1000,5,143000
15,2021,5,5,165990
15,2021,5000,5,159900
15,2021,10,5,166900
15,2021,5800,5,157900
15,2015,73000,3,48900
15,2018,52000,3,55900
15,2021,10,5,180490
15,2020,2400,5,148000
15,2021,10,5,185490
15,2014,117000,5,46125
15,2021,10,5,180490
15,2021,6,5,135790
15,2020,10000,5,153900
15,2011,123000,3,32400
15,2013,173000,2,29000
15,2009,255000,3,20500
15,2010,160000,2,23900
15,2012,196000,2,29990
15,2010,179000,3,23900
15,2009,235000,2,22900
15,2010,158000,2,17800
15,2010,268000,3,20900
15,2009,164552,2,22500
15,2011,177748,0,14200
